appId	appName	stageId	ipBytes	cachedBytes	shuffleBytesRead	shuffleBytesWritten	opBytes	maxHeap	maxCores	yarnOverhead	numExecs	sparkMemoryFraction	offHeap	offHeapSize	serializer	gcAlgo	newRatio	failedExecs	maxStorage	maxExecution	totalTime	maxUsedHeap	minUsageGap	maxOldGenUsed	totalGCTime	totalNumYoungGC	totalNumOldGC
application_1508545462036_0195	micro	8	0	0	57798670	59	0	2147483648	1	1073741824	10	0.40	0	0	java	parallel	2	10	577926853	0	151728	1785971488	361512160	2904	1319154936	317	5
application_1508545462036_0195	micro	9	0	0	11800	0	0	2147483648	1	1073741824	10	0.40	0	0	java	parallel	2	1	558266565	0	143	1468352792	679130856	0	1198328368	0	0
application_1508545462036_0195	micro	10	137552944	129458234	0	0	0	2147483648	1	1073741824	10	0.40	0	0	java	parallel	2	10	578202939	302252032	604261	1913040160	234443488	61884	1333771688	815	42
application_1508545462036_0195	micro	11	135129331	0	0	0	0	2147483648	1	1073741824	10	0.40	0	0	java	parallel	2	8	587032031	0	31973	1851080688	296402960	713	1315868568	28	0
application_1508545462036_0195	micro	12	137552944	0	0	40986812	0	2147483648	1	1073741824	10	0.40	0	0	java	parallel	2	10	600101882	268697600	777716	1937358096	210125552	62803	1362628000	1369	79
application_1508545462036_0195	micro	13	0	0	57791404	59	0	2147483648	1	1073741824	10	0.40	0	0	java	parallel	2	10	578699323	0	155385	1910493192	236990456	2667	1362146736	323	31
application_1508545462036_0195	micro	14	0	0	11799	0	0	2147483648	1	1073741824	10	0.40	0	0	java	parallel	2	1	0	0	23	0	2147483648	0	0	0	0
application_1508545462036_0196	micro	0	130498776	129458234	0	0	0	2147483648	1	1073741824	10	0.40	0	0	java	parallel	5	10	683911012	235012096	1300154	1990458920	157024728	132124	1723676896	3959	194
application_1508545462036_0196	micro	1	135035928	0	0	0	0	2147483648	1	1073741824	10	0.40	0	0	java	parallel	5	8	685472107	235012096	30920	1554951952	592531696	1227	1415281672	74	2
application_1508545462036_0196	micro	2	137552695	0	0	41007514	0	2147483648	1	1073741824	10	0.40	0	0	java	parallel	5	10	667762747	302252032	780439	1945576072	201907576	64852	1651665304	2541	53
application_1508545462036_0196	micro	3	0	0	57820595	59	0	2147483648	1	1073741824	10	0.40	0	0	java	parallel	5	10	672547698	0	155751	2023735768	123747880	4622	1730360440	554	7
application_1508545462036_0196	micro	4	0	0	11800	0	0	2147483648	1	1073741824	10	0.40	0	0	java	parallel	5	1	0	0	46	0	2147483648	0	0	0	0
application_1508545462036_0196	micro	5	137552695	129458234	0	0	0	2147483648	1	1073741824	10	0.40	0	0	java	parallel	5	10	673384710	302252032	610193	1934150360	213333288	55690	1701058856	1746	28
application_1508545462036_0196	micro	6	135208778	0	0	0	0	2147483648	1	1073741824	10	0.40	0	0	java	parallel	5	8	665526101	268697600	32307	1735393880	412089768	1202	1490858472	101	2
application_1508545462036_0196	micro	7	137552695	0	0	40929237	0	2147483648	1	1073741824	10	0.40	0	0	java	parallel	5	10	675149904	0	767444	2067209808	80273840	57886	1761269440	2823	49
application_1508545462036_0196	micro	8	0	0	57710224	59	0	2147483648	1	1073741824	10	0.40	0	0	java	parallel	5	10	674312892	0	150162	2082227456	65256192	4108	1762314760	518	4
application_1508545462036_0196	micro	9	0	0	11799	0	0	2147483648	1	1073741824	10	0.40	0	0	java	parallel	5	1	0	0	23	0	2147483648	0	0	0	0
application_1508545462036_0196	micro	10	137552695	129458234	0	0	0	2147483648	1	1073741824	10	0.40	0	0	java	parallel	5	10	675149904	302252032	596296	1994987720	152495928	53190	1727328256	1525	20
application_1508545462036_0196	micro	11	134929800	0	0	0	0	2147483648	1	1073741824	10	0.40	0	0	java	parallel	5	8	684026344	0	29661	1550285688	597197960	1138	1312684960	65	2
application_1508545462036_0196	micro	12	137552695	0	0	40968223	0	2147483648	1	1073741824	10	0.40	0	0	java	parallel	5	10	685556185	302252032	774800	1877972312	269511336	56968	1593800528	2488	71
application_1508545462036_0196	micro	13	0	0	57765194	59	0	2147483648	1	1073741824	10	0.40	0	0	java	parallel	5	10	673384710	0	150405	1788419064	359064584	3602	1569383520	502	20
application_1508545462036_0196	micro	14	0	0	11799	0	0	2147483648	1	1073741824	10	0.40	0	0	java	parallel	5	1	0	0	23	0	2147483648	0	0	0	0
application_1508545462036_0197	micro	0	130498682	129458234	0	0	0	2147483648	1	1073741824	10	0.40	0	0	java	parallel	8	10	700919832	33816576	1336669	1837581744	309901904	153267	1669959920	3555	218
application_1508545462036_0197	micro	1	135127963	0	0	0	0	2147483648	1	1073741824	10	0.40	0	0	java	parallel	8	8	685481635	235143168	32502	1550031168	597452480	1488	1457149264	77	5
application_1508545462036_0197	micro	2	137552676	0	0	41008845	0	2147483648	1	1073741824	10	0.40	0	0	java	parallel	8	10	680205056	302252032	798065	1722355456	425128192	75533	1530989152	2388	60
application_1508545462036_0197	micro	3	0	0	57822472	59	0	2147483648	1	1073741824	10	0.40	0	0	java	parallel	8	10	680205056	0	165689	1669001712	478481936	5009	1502955152	709	5
application_1508545462036_0197	micro	4	0	0	11799	0	0	2147483648	1	1073741824	10	0.40	0	0	java	parallel	8	1	0	0	71	0	2147483648	0	0	0	0
application_1508545462036_0197	micro	5	137552676	129458234	0	0	0	2147483648	1	1073741824	10	0.40	0	0	java	parallel	8	10	680447780	302252032	614445	1799874880	347608768	60085	1625704848	1690	28
application_1508545462036_0197	micro	6	135209134	0	0	0	0	2147483648	1	1073741824	10	0.40	0	0	java	parallel	8	8	673374556	235143168	34264	1716733888	430749760	1852	1587085928	121	4
application_1508545462036_0197	micro	7	137552676	0	0	40961375	0	2147483648	1	1073741824	10	0.40	0	0	java	parallel	8	10	681011839	0	784796	1935781320	211702328	63800	1749415496	2607	53
application_1508545462036_0197	micro	8	0	0	57755539	59	0	2147483648	1	1073741824	10	0.40	0	0	java	parallel	8	10	680769115	0	151433	2029923960	117559688	3800	1822607080	665	3
application_1508545462036_0197	micro	9	0	0	11800	0	0	2147483648	1	1073741824	10	0.40	0	0	java	parallel	8	1	0	0	25	0	2147483648	0	0	0	0
application_1508545462036_0197	micro	10	137552676	129458234	0	0	0	2147483648	1	1073741824	10	0.40	0	0	java	parallel	8	10	680957145	302252032	603192	1967808752	179674896	56324	1797335648	1698	23
application_1508545462036_0197	micro	11	135128619	0	0	0	0	2147483648	1	1073741824	10	0.40	0	0	java	parallel	8	8	683926887	0	33245	1772245160	375238488	1878	1634926096	75	4
application_1508545462036_0197	micro	12	137552676	0	0	40947030	0	2147483648	1	1073741824	10	0.40	0	0	java	parallel	8	10	700572016	302252032	788931	1710926448	436557200	64586	1546839256	2622	84
application_1508545462036_0197	micro	13	0	0	57735312	59	0	2147483648	1	1073741824	10	0.40	0	0	java	parallel	8	10	680447780	0	150312	1699486992	447996656	4677	1633995096	512	21
application_1508545462036_0197	micro	14	0	0	11798	0	0	2147483648	1	1073741824	10	0.40	0	0	java	parallel	8	1	0	0	24	0	2147483648	0	0	0	0
application_1508545462036_0198	micro	0	130498671	129458234	0	0	0	2147483648	1	1073741824	10	0.40	0	0	java	parallel	11	10	705387803	100728832	1374050	1865114816	282368832	174964	1752508808	3989	259
application_1508545462036_0198	micro	1	134929499	0	0	0	0	2147483648	1	1073741824	10	0.40	0	0	java	parallel	11	8	682911668	235143168	32411	1443807488	703676160	2093	1364090200	89	4
application_1508545462036_0198	micro	2	137552687	0	0	41018500	0	2147483648	1	1073741824	10	0.40	0	0	java	parallel	11	10	697569474	302252032	807361	1679706792	467776856	84379	1598074664	1817	59
application_1508545462036_0198	micro	3	0	0	57836086	59	0	2147483648	1	1073741824	10	0.40	0	0	java	parallel	11	10	702309240	0	157116	1807260496	340223152	6081	1642927576	654	7
application_1508545462036_0198	micro	4	0	0	11800	0	0	2147483648	1	1073741824	10	0.40	0	0	java	parallel	11	1	0	0	43	0	2147483648	0	0	0	0
application_1508545462036_0198	micro	5	137552687	129458234	0	0	0	2147483648	1	1073741824	10	0.40	0	0	java	parallel	11	10	703642230	335806464	618553	1805647568	341836080	65094	1720072568	1339	32
application_1508545462036_0198	micro	6	135128499	0	0	0	0	2147483648	1	1073741824	10	0.40	0	0	java	parallel	11	8	664849416	0	33707	1636595632	510888016	1933	1579528760	113	3
application_1508545462036_0198	micro	7	137552687	0	0	40993927	0	2147483648	1	1073741824	10	0.40	0	0	java	parallel	11	10	703007205	0	794159	1893103496	254380152	73567	1750220096	1946	52
application_1508545462036_0198	micro	8	0	0	57801438	59	0	2147483648	1	1073741824	10	0.40	0	0	java	parallel	11	10	701674215	0	146814	1837156440	310327208	4015	1766250056	673	4
application_1508545462036_0198	micro	9	0	0	11799	0	0	2147483648	1	1073741824	10	0.40	0	0	java	parallel	11	1	0	0	27	0	2147483648	0	0	0	0
application_1508545462036_0198	micro	10	137552687	129458234	0	0	0	2147483648	1	1073741824	10	0.40	0	0	java	parallel	11	10	703007205	302252032	614051	1889871920	257611728	63778	1764606384	1297	20
application_1508545462036_0198	micro	11	135209222	0	0	0	0	2147483648	1	1073741824	10	0.40	0	0	java	parallel	11	8	682995344	0	34527	1435632680	711850968	1986	1342278680	64	4
application_1508545462036_0198	micro	12	137552687	0	0	40975774	0	2147483648	1	1073741824	10	0.40	0	0	java	parallel	11	10	705449135	268697600	796082	1627109848	520373800	72531	1541297480	2200	81
application_1508545462036_0198	micro	13	0	0	57775841	59	0	2147483648	1	1073741824	10	0.40	0	0	java	parallel	11	10	703642230	0	152120	1724519664	422963984	4181	1601616296	487	22
application_1508545462036_0198	micro	14	0	0	11800	0	0	2147483648	1	1073741824	10	0.40	0	0	java	parallel	11	1	0	0	34	0	2147483648	0	0	0	0
application_1508545462036_0199	micro	0	130498264	129458234	0	0	0	2147483648	1	1073741824	10	0.60	0	0	java	parallel	2	10	956605868	33816576	1322664	1916921608	230562040	135386	1431810336	2435	176
application_1508545462036_0199	micro	1	134929498	0	0	0	0	2147483648	1	1073741824	10	0.60	0	0	java	parallel	2	8	949383939	33816576	30451	1909952616	237531032	819	1335488144	55	3
application_1508545462036_0199	micro	2	137551544	0	0	41012336	0	2147483648	1	1073741824	10	0.60	0	0	java	parallel	2	10	953459894	302252032	771222	2039001416	108482232	55998	1366489080	1573	82
application_1508545462036_0199	micro	3	0	0	57827394	59	0	2147483648	1	1073741824	10	0.60	0	0	java	parallel	2	10	951448776	0	162579	1916017944	231465704	4447	1319039192	314	5
application_1508545462036_0199	micro	4	0	0	11800	0	0	2147483648	1	1073741824	10	0.60	0	0	java	parallel	2	1	0	0	53	0	2147483648	0	0	0	0
application_1508545462036_0199	micro	5	137551544	129458234	0	0	0	2147483648	1	1073741824	10	0.60	0	0	java	parallel	2	10	956612322	302252032	586105	1976925592	170558056	48512	1361398440	851	46
application_1508545462036_0199	micro	6	135128331	0	0	0	0	2147483648	1	1073741824	10	0.60	0	0	java	parallel	2	8	952156900	201457664	32660	1732585736	414897912	1110	1304340704	86	8
application_1508545462036_0199	micro	7	137551544	0	0	40982177	0	2147483648	1	1073741824	10	0.60	0	0	java	parallel	2	10	956584090	0	765326	2042910912	104572736	51762	1370304608	1607	93
application_1508545462036_0199	micro	8	0	0	57784869	59	0	2147483648	1	1073741824	10	0.60	0	0	java	parallel	2	10	948612660	0	152451	1964081104	183402544	3780	1372095240	308	2
application_1508545462036_0199	micro	9	0	0	11798	0	0	2147483648	1	1073741824	10	0.60	0	0	java	parallel	2	1	0	0	27	0	2147483648	0	0	0	0
application_1508545462036_0199	micro	10	137551544	129458234	0	0	0	2147483648	1	1073741824	10	0.60	0	0	java	parallel	2	10	956584090	335806464	581920	1994522904	152960744	48184	1372095240	764	41
application_1508545462036_0199	micro	11	135209048	0	0	0	0	2147483648	1	1073741824	10	0.60	0	0	java	parallel	2	8	948908463	0	33480	1868879248	278604400	1089	1380985272	42	1
application_1508545462036_0199	micro	12	137551544	0	0	40987049	0	2147483648	1	1073741824	10	0.60	0	0	java	parallel	2	10	956603508	302252032	760754	1952922200	194561448	47791	1431274720	1359	59
application_1508545462036_0199	micro	13	0	0	57791739	59	0	2147483648	1	1073741824	10	0.60	0	0	java	parallel	2	10	956612322	0	146311	1948143032	199340616	2842	1431479192	348	30
application_1508545462036_0199	micro	14	0	0	11800	0	0	2147483648	1	1073741824	10	0.60	0	0	java	parallel	2	1	829075881	0	375	1381283120	766200528	0	1290549776	0	0
application_1508545462036_0200	micro	0	130498424	129458234	0	0	0	2147483648	1	1073741824	10	0.60	0	0	java	parallel	5	10	991251899	268697600	1329958	2021203744	126279904	144802	1787395736	3919	173
application_1508545462036_0200	micro	1	135208922	0	0	0	0	2147483648	1	1073741824	10	0.60	0	0	java	parallel	5	8	965168948	0	33235	1966224256	181259392	1460	1709850880	85	3
application_1508545462036_0200	micro	2	137551452	0	0	40949654	0	2147483648	1	1073741824	10	0.60	0	0	java	parallel	5	10	959510992	302252032	773037	2062998552	84485096	60462	1769189328	2509	49
application_1508545462036_0200	micro	3	0	0	57739012	59	0	2147483648	1	1073741824	10	0.60	0	0	java	parallel	5	10	960110649	0	159956	2037743984	109739664	5672	1736231880	519	0
application_1508545462036_0200	micro	4	0	0	11799	0	0	2147483648	1	1073741824	10	0.60	0	0	java	parallel	5	1	0	0	56	0	2147483648	0	0	0	0
application_1508545462036_0200	micro	5	137551452	129458234	0	0	0	2147483648	1	1073741824	10	0.60	0	0	java	parallel	5	10	1026207339	302252032	595159	2057036904	90446744	54079	1749815136	1605	35
application_1508545462036_0200	micro	6	135036706	0	0	0	0	2147483648	1	1073741824	10	0.60	0	0	java	parallel	5	8	960769504	0	31022	1951159088	196324560	1166	1697767432	96	4
application_1508545462036_0200	micro	7	137551452	0	0	41041967	0	2147483648	1	1073741824	10	0.60	0	0	java	parallel	5	10	963951145	0	766520	2062451680	85031968	58155	1743931080	2759	63
application_1508545462036_0200	micro	8	0	0	57869173	59	0	2147483648	1	1073741824	10	0.60	0	0	java	parallel	5	10	959137935	0	157649	2067268928	80214720	3769	1736965496	493	0
application_1508545462036_0200	micro	9	0	0	11798	0	0	2147483648	1	1073741824	10	0.60	0	0	java	parallel	5	1	0	0	26	0	2147483648	0	0	0	0
application_1508545462036_0200	micro	10	137551452	129458234	0	0	0	2147483648	1	1073741824	10	0.60	0	0	java	parallel	5	10	963951145	335806464	590202	2043196216	104287432	52706	1737446008	1372	29
application_1508545462036_0200	micro	11	135036170	0	0	0	0	2147483648	1	1073741824	10	0.60	0	0	java	parallel	5	8	958657640	0	31105	1850654632	296829016	1172	1646538520	51	0
application_1508545462036_0200	micro	12	137551452	0	0	40968752	0	2147483648	1	1073741824	10	0.60	0	0	java	parallel	5	10	996490342	302252032	767197	2047730760	99752888	53897	1740942376	2427	66
application_1508545462036_0200	micro	13	0	0	57765940	59	0	2147483648	1	1073741824	10	0.60	0	0	java	parallel	5	10	964869197	0	157509	1960890136	186593512	3235	1718859664	528	24
application_1508545462036_0200	micro	14	0	0	11800	0	0	2147483648	1	1073741824	10	0.60	0	0	java	parallel	5	1	0	0	25	0	2147483648	0	0	0	0
application_1508545462036_0201	micro	0	130498412	129458234	0	0	0	2147483648	1	1073741824	10	0.60	0	0	java	parallel	8	10	1011456968	235012096	1355827	2084933648	62550000	173392	1901737288	3614	231
application_1508545462036_0201	micro	1	135036165	0	0	0	0	2147483648	1	1073741824	10	0.60	0	0	java	parallel	8	7	984836727	0	32376	1960862152	186621496	2164	1828036336	93	4
application_1508545462036_0201	micro	2	137551158	0	0	40970658	0	2147483648	1	1073741824	10	0.60	0	0	java	parallel	8	10	984580756	268697600	788026	2067935528	79548120	77822	1888973352	2459	56
application_1508545462036_0201	micro	3	0	0	57768628	59	0	2147483648	1	1073741824	10	0.60	0	0	java	parallel	8	10	985357717	0	164786	1971474176	176009472	8306	1763786176	718	0
application_1508545462036_0201	micro	4	0	0	11800	0	0	2147483648	1	1073741824	10	0.60	0	0	java	parallel	8	1	0	0	44	0	2147483648	0	0	0	0
application_1508545462036_0201	micro	5	137551158	129458234	0	0	0	2147483648	1	1073741824	10	0.60	0	0	java	parallel	8	10	987024141	302252032	616263	2066930088	80553560	75296	1878916328	1844	45
application_1508545462036_0201	micro	6	135036438	0	0	0	0	2147483648	1	1073741824	10	0.60	0	0	java	parallel	8	7	981265932	0	31795	1944976784	202506864	1871	1834908096	106	5
application_1508545462036_0201	micro	7	137551158	0	0	41008575	0	2147483648	1	1073741824	10	0.60	0	0	java	parallel	8	10	987357962	0	786988	2098300960	49182688	72703	1894117232	2616	58
application_1508545462036_0201	micro	8	0	0	57822091	59	0	2147483648	1	1073741824	10	0.60	0	0	java	parallel	8	10	984344366	0	148520	2119047104	28436544	6403	1899091720	639	1
application_1508545462036_0201	micro	9	0	0	11800	0	0	2147483648	1	1073741824	10	0.60	0	0	java	parallel	8	1	0	0	25	0	2147483648	0	0	0	0
application_1508545462036_0201	micro	10	137551158	129458234	0	0	0	2147483648	1	1073741824	10	0.60	0	0	java	parallel	8	10	987357962	302252032	608691	2009812800	137670848	70466	1876809736	1435	28
application_1508545462036_0201	micro	11	135128148	0	0	0	0	2147483648	1	1073741824	10	0.60	0	0	java	parallel	8	7	983542371	0	32776	2021775664	125707984	2086	1840436424	62	1
application_1508545462036_0201	micro	12	137551158	0	0	40971573	0	2147483648	1	1073741824	10	0.60	0	0	java	parallel	8	10	1016006581	302252032	792527	2099491408	47992240	76025	1881635824	2690	75
application_1508545462036_0201	micro	13	0	0	57769918	59	0	2147483648	1	1073741824	10	0.60	0	0	java	parallel	8	10	987024141	0	156680	2079235544	68248104	5857	1886302744	542	24
application_1508545462036_0201	micro	14	0	0	11800	0	0	2147483648	1	1073741824	10	0.60	0	0	java	parallel	8	1	0	0	25	0	2147483648	0	0	0	0
application_1508545462036_0202	micro	0	130498346	129458234	0	0	0	2147483648	1	1073741824	10	0.60	0	0	java	parallel	11	10	1012052298	235143168	1412907	2074796152	72687496	199358	1956653712	4143	283
application_1508545462036_0202	micro	1	134805476	0	0	0	0	2147483648	1	1073741824	10	0.60	0	0	java	parallel	11	7	986331671	235143168	31675	1963051176	184432472	2396	1836373056	108	3
application_1508545462036_0202	micro	2	137551120	0	0	41000202	0	2147483648	1	1073741824	10	0.60	0	0	java	parallel	11	10	986881750	302252032	809832	2083584496	63899152	89108	1948586872	1947	62
application_1508545462036_0202	micro	3	0	0	57810284	59	0	2147483648	1	1073741824	10	0.60	0	0	java	parallel	11	10	986411150	0	167145	2056716888	90766760	9295	1904313712	827	4
application_1508545462036_0202	micro	4	0	0	11800	0	0	2147483648	1	1073741824	10	0.60	0	0	java	parallel	11	1	973420853	0	554	1670587536	476896112	0	1593616600	2	0
application_1508545462036_0202	micro	5	137551120	129458234	0	0	0	2147483648	1	1073741824	10	0.60	0	0	java	parallel	11	10	986411150	268697600	632271	2095921328	51562320	85352	1949098456	1589	40
application_1508545462036_0202	micro	6	135209686	0	0	0	0	2147483648	1	1073741824	10	0.60	0	0	java	parallel	11	7	980756912	0	34731	1969138280	178345368	2292	1888024288	115	5
application_1508545462036_0202	micro	7	137551120	0	0	41017958	0	2147483648	1	1073741824	10	0.60	0	0	java	parallel	11	10	986517786	0	800037	2073679192	73804456	85253	1946601520	2124	62
application_1508545462036_0202	micro	8	0	0	57835321	59	0	2147483648	1	1073741824	10	0.60	0	0	java	parallel	11	10	986527614	0	153844	2123304232	24179416	6854	1959507392	740	1
application_1508545462036_0202	micro	9	0	0	11800	0	0	2147483648	1	1073741824	10	0.60	0	0	java	parallel	11	1	0	0	26	0	2147483648	0	0	0	0
application_1508545462036_0202	micro	10	137551120	129458234	0	0	0	2147483648	1	1073741824	10	0.60	0	0	java	parallel	11	10	986527614	302252032	623199	2126077056	21406592	81281	1960022168	1528	36
application_1508545462036_0202	micro	11	135128903	0	0	0	0	2147483648	1	1073741824	10	0.60	0	0	java	parallel	11	7	985162191	0	34125	1886378160	261105488	2533	1801301264	77	2
application_1508545462036_0202	micro	12	137551120	0	0	40968888	0	2147483648	1	1073741824	10	0.60	0	0	java	parallel	11	10	1016991836	302252032	803169	2038215448	109268200	87195	1939602720	2609	75
application_1508545462036_0202	micro	13	0	0	57766132	59	0	2147483648	1	1073741824	10	0.60	0	0	java	parallel	11	10	986401322	0	158197	2006000456	141483192	8101	1920571336	559	22
application_1508545462036_0202	micro	14	0	0	11800	0	0	2147483648	1	1073741824	10	0.60	0	0	java	parallel	11	1	0	0	25	0	2147483648	0	0	0	0
application_1508545462036_0203	micro	0	124891832	127202864	0	0	0	2147483648	1	1073741824	10	0.80	0	0	java	parallel	2	15	1263923766	67371008	1894685	2066502224	80981424	229398	1431821744	3032	304
application_1508545462036_0203	micro	1	134541623	0	0	0	0	2147483648	1	1073741824	10	0.80	0	0	java	parallel	2	7	1241576690	201457664	68036	1980731856	166751792	4507	1427967560	78	1
application_1508545462036_0203	micro	2	137371618	0	0	40987494	0	2147483648	1	1073741824	10	0.80	0	0	java	parallel	2	10	1260544920	335806464	1400323	2065947392	81536256	91495	1430276312	1542	105
application_1508545462036_0203	micro	3	0	0	57792366	59	0	2147483648	1	1073741824	10	0.80	0	0	java	parallel	2	10	1264791638	335806464	635803	2037537968	109945680	10622	1395154816	557	45
application_1508545462036_0203	micro	4	0	0	11800	0	0	2147483648	1	1073741824	10	0.80	0	0	java	parallel	2	1	1121793855	0	346	1631373424	516110224	0	1369979944	0	0
application_1508545462036_0203	micro	5	137550829	129458234	0	0	0	2147483648	1	1073741824	10	0.80	0	0	java	parallel	2	10	1264791638	335806464	646612	2064063368	83420280	65367	1400658792	740	58
application_1508545462036_0203	micro	6	134927650	0	0	0	0	2147483648	1	1073741824	10	0.80	0	0	java	parallel	2	7	1121828753	268566528	33577	2044836808	102646840	3045	1351360280	3	1
application_1508545462036_0203	micro	7	137550810	0	0	40952569	0	2147483648	1	1073741824	10	0.80	0	0	java	parallel	2	10	1258109464	268697600	822928	2063385040	84098608	59299	1401741448	1267	99
application_1508545462036_0203	micro	8	0	0	57743122	59	0	2147483648	1	1073741824	10	0.80	0	0	java	parallel	2	10	1258665748	0	426092	2078734304	68749344	6204	1410331624	489	38
application_1508545462036_0203	micro	9	0	0	11800	0	0	2147483648	1	1073741824	10	0.80	0	0	java	parallel	2	1	0	0	26	0	2147483648	0	0	0	0
application_1508545462036_0203	micro	10	137550848	129458234	0	0	0	2147483648	1	1073741824	10	0.80	0	0	java	parallel	2	10	1258665748	335806464	636949	2060251688	87231960	60760	1402393112	484	37
application_1508545462036_0203	micro	11	135127001	0	0	0	0	2147483648	1	1073741824	10	0.80	0	0	java	parallel	2	7	1228452891	0	33954	1972983920	174499728	1810	1380746664	31	1
application_1508545462036_0203	micro	12	137550794	0	0	40965035	0	2147483648	1	1073741824	10	0.80	0	0	java	parallel	2	10	1264151814	0	817937	2098639936	48843712	57295	1431804080	1133	131
application_1508545462036_0203	micro	13	0	0	57760700	59	0	2147483648	1	1073741824	10	0.80	0	0	java	parallel	2	10	1258248521	0	244672	2066639912	80843736	6503	1409736512	339	19
application_1508545462036_0203	micro	14	0	0	11798	0	0	2147483648	1	1073741824	10	0.80	0	0	java	parallel	2	1	0	0	21	0	2147483648	0	0	0	0
application_1508545462036_0204	micro	0	125138313	127202864	0	0	0	2147483648	1	1073741824	10	0.80	0	0	java	parallel	5	15	1370326992	335806464	1855911	2076778584	70705064	196956	1789733920	4842	242
application_1508545462036_0204	micro	1	134408992	0	0	0	0	2147483648	1	1073741824	10	0.80	0	0	java	parallel	5	8	1364828170	268697600	72859	2031123704	116359944	6553	1732842920	257	10
application_1508545462036_0204	micro	2	129586651	0	0	38622665	0	2147483648	1	1073741824	10	0.80	0	0	java	parallel	5	11	1370296493	268697600	1761745	2084236520	63247128	101974	1781414520	4425	148
application_1508545462036_0204	micro	3	0	0	57755749	59	0	2147483648	1	1073741824	10	0.80	0	0	java	parallel	5	10	1369011058	67371008	498652	2069941848	77541800	8848	1745424064	942	26
application_1508545462036_0204	micro	4	0	0	11799	0	0	2147483648	1	1073741824	10	0.80	0	0	java	parallel	5	1	1351642210	0	136	1504164416	643319232	0	1491359696	0	0
application_1508545462036_0204	micro	5	137551109	129458234	0	0	0	2147483648	1	1073741824	10	0.80	0	0	java	parallel	5	10	1370096428	335806464	645515	2066439016	81044632	61124	1743796144	946	41
application_1508545462036_0204	micro	6	135208047	0	0	0	0	2147483648	1	1073741824	10	0.80	0	0	java	parallel	5	7	1368060866	268566528	37137	2045781608	101702040	2071	1745675184	148	3
application_1508545462036_0204	micro	7	137551109	0	0	40940181	0	2147483648	1	1073741824	10	0.80	0	0	java	parallel	5	10	1370244114	268697600	836019	2074092576	73391072	65173	1764118320	2751	106
application_1508545462036_0204	micro	8	0	0	57725655	59	0	2147483648	1	1073741824	10	0.80	0	0	java	parallel	5	3	1369959865	0	158651	2021708360	125775288	2673	1740935608	520	17
application_1508545462036_0204	micro	9	0	0	11799	0	0	2147483648	1	1073741824	10	0.80	0	0	java	parallel	5	1	0	0	22	0	2147483648	0	0	0	0
application_1508545462036_0204	micro	10	137551109	129458234	0	0	0	2147483648	1	1073741824	10	0.80	0	0	java	parallel	5	10	1368180726	335806464	633898	2061811592	85672056	59361	1750049864	172	5
application_1508545462036_0204	micro	11	135207930	0	0	0	0	2147483648	1	1073741824	10	0.80	0	0	java	parallel	5	8	1364152218	0	38350	1959362080	188121568	2369	1684079824	116	3
application_1508545462036_0204	micro	12	137551084	0	0	40974567	0	2147483648	1	1073741824	10	0.80	0	0	java	parallel	5	10	1369830488	335806464	836387	2041287320	106196328	65840	1789293400	1612	89
application_1508545462036_0204	micro	13	0	0	57774139	59	0	2147483648	1	1073741824	10	0.80	0	0	java	parallel	5	3	1368853258	0	140069	2009142368	138341280	2147	1725451416	444	17
application_1508545462036_0204	micro	14	0	0	11798	0	0	2147483648	1	1073741824	10	0.80	0	0	java	parallel	5	1	1260631252	0	60	1503550368	643933280	0	1494384432	0	0
application_1508545462036_0205	micro	0	129251642	128546556	0	0	0	2147483648	1	1073741824	10	0.80	0	0	java	parallel	8	12	1394203203	268697600	1594775	2087738008	59745640	193375	1907532576	4478	250
application_1508545462036_0205	micro	1	126549130	0	0	0	0	2147483648	1	1073741824	10	0.80	0	0	java	parallel	8	6	1383487348	67371008	50682	2068697048	78786600	3681	1867543120	176	9
application_1508545462036_0205	micro	2	136940048	0	0	41005200	0	2147483648	1	1073741824	10	0.80	0	0	java	parallel	8	10	1399211282	335806464	997966	2091240720	56242928	77234	1891574400	2974	86
application_1508545462036_0205	micro	3	0	0	57817332	59	0	2147483648	1	1073741824	10	0.80	0	0	java	parallel	8	10	1399211282	268697600	215265	2034204320	113279328	9484	1877778848	794	11
application_1508545462036_0205	micro	4	0	0	11800	0	0	2147483648	1	1073741824	10	0.80	0	0	java	parallel	8	1	0	0	44	0	2147483648	0	0	0	0
application_1508545462036_0205	micro	5	137550728	129458234	0	0	0	2147483648	1	1073741824	10	0.80	0	0	java	parallel	8	10	1399411034	268697600	606326	2098167224	49316424	60812	1880203360	1636	55
application_1508545462036_0205	micro	6	134658270	0	0	0	0	2147483648	1	1073741824	10	0.80	0	0	java	parallel	8	6	1360508727	0	31420	2042416880	105066768	2074	1841649896	106	4
application_1508545462036_0205	micro	7	137550728	0	0	40995966	0	2147483648	1	1073741824	10	0.80	0	0	java	parallel	8	10	1399908556	0	788144	2104842240	42641408	67237	1891343576	2745	66
application_1508545462036_0205	micro	8	0	0	57804312	59	0	2147483648	1	1073741824	10	0.80	0	0	java	parallel	8	10	1399708804	268697600	190153	2105246568	42237080	6372	1896312640	704	6
application_1508545462036_0205	micro	9	0	0	11800	0	0	2147483648	1	1073741824	10	0.80	0	0	java	parallel	8	1	0	0	23	0	2147483648	0	0	0	0
